leagues,outcomes,edge_min,model_prob_min,n_bets,roi,win_rate
B1+P1,all,0.08,0.0,4214,0.049027690386330806,0.4416231608922639
SP1,home,0.08,0.45,1108,0.0489046941680856,0.6137184115523465
E1,home,0.15,0.0,181,0.048870661175586715,0.5414364640883977
SP1,all,0.1,0.45,1252,0.04876729234587404,0.5439297124600639
D1+E0+SP1,home,0.15,0.45,643,0.04866652117900289,0.6065318818040435
SP1,home,0.08,0.0,1392,0.04789975247494985,0.5323275862068966
SP1,home,0.1,0.45,769,0.047882469617336075,0.6124837451235371
B1+D1+E0+P1,draw,0.1,0.35,1034,0.04775957373122373,0.27949709864603484
D1+E0+SP1,home,0.1,0.0,2549,0.047012931678901,0.5025500196155355
E0+E1,home,0.15,0.35,479,0.04688950206287939,0.55741127348643
E0,home,0.15,0.45,285,0.04682193873760035,0.5859649122807018
E0+E1,draw,0.1,0.4,397,0.04680590302886436,0.30730478589420657
B1+D1+E0+E1,home,0.15,0.45,843,0.04677344006754812,0.6073546856465006
SP1,all,0.08,0.45,1703,0.046736564017127315,0.5537287140340575
B1+D1+E0+E1,home,0.1,0.0,2874,0.04671068416924401,0.5
B1,home,0.1,0.4,557,0.04668319168435083,0.6050269299820467
D1+E1,home,0.1,0.0,1210,0.04664911178154482,0.47603305785123967
B1,draw,0.15,0.35,98,0.04657351150599888,0.2755102040816326
B1,draw,0.15,0.0,98,0.04657351150599888,0.2755102040816326
D1,draw+away,0.15,0.35,234,0.04655082197839448,0.3247863247863248
B1+D1+E0+P1,draw+away,0.08,0.45,1837,0.046522586555972176,0.4964616222101252
B1,draw+away,0.08,0.45,357,0.04620098387562933,0.4649859943977591
T1,home,0.2,0.4,124,0.045960880423930664,0.6370967741935484
B1+D1+E0+P1,home,0.08,0.4,3473,0.045866287180654434,0.5781744889144832
B1+D1+E0+P1,all,0.08,0.45,5038,0.04567436493950994,0.5625248114331084
B1+D1+E0+E1,draw,0.1,0.35,1074,0.04556804695688576,0.28212290502793297
D1+E0+E1,away,0.25,0.45,40,0.0454631868856048,0.55
D1+E0+E1,away,0.25,0.4,40,0.0454631868856048,0.55
D1+E0+SP1,home,0.08,0.0,3699,0.04543672739458815,0.49824276831576103
SP1,home,0.15,0.0,294,0.04541318376016153,0.5272108843537415
D1,home,0.1,0.35,497,0.04541275241575113,0.5110663983903421
D1+E0,home,0.1,0.0,1586,0.045401529475378566,0.4848675914249685
B1+D1+E0+P1,home,0.08,0.45,3201,0.04528768512877142,0.6004373633239612
B1+P1,draw+away,0.08,0.4,1216,0.045023584026310424,0.4588815789473684
B1,all,0.15,0.4,457,0.04478987098991917,0.5382932166301969
B1+D1+E0+P1,all,0.1,0.4,4627,0.04460475882617478,0.5180462502701535
B1+P1,away,0.08,0.35,1014,0.044575890754049344,0.4881656804733728
E0+E1,all,0.2,0.35,357,0.044340813615884205,0.484593837535014
D1+E0+SP1,all,0.15,0.4,1431,0.044259430728039784,0.47938504542278126
B1+D1+E0+P1,away,0.2,0.35,188,0.044246234557840776,0.5319148936170213
B1+D1+E0+P1,away,0.2,0.0,188,0.044246234557840776,0.5319148936170213
E0+E1,all,0.2,0.0,366,0.04419568349691652,0.47540983606557374
B1+P1,draw,0.1,0.0,608,0.04417029838412787,0.26973684210526316
SP1,away,0.1,0.35,431,0.043980339763441643,0.4408352668213457
D1+E1,all,0.15,0.0,892,0.043841487247898665,0.3957399103139013
D1+E0,home,0.08,0.0,2307,0.043742668313379356,0.47767663632423063
D1+E0+E1,home,0.1,0.0,2210,0.04369716986464824,0.48642533936651583
D1+E0,home,0.15,0.4,446,0.0436583028345945,0.5627802690582959
D1+E0+E1,home,0.15,0.4,613,0.043484586530926204,0.564437194127243
B1,home,0.1,0.35,602,0.04332529274636622,0.574750830564784
D1+E1,draw,0.08,0.0,1057,0.04330824933378653,0.261116367076632
D1+E0+SP1,all,0.15,0.45,1282,0.04327899104016856,0.5046801872074883
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,home,0.1,0.0,7539,0.043164600009352475,0.5210240084891895
B1,all,0.1,0.0,1365,0.043153324982711856,0.43223443223443225
D1+E1,home,0.1,0.35,1086,0.04304264471271156,0.511049723756906
E1,home,0.15,0.4,167,0.043038349773245686,0.5688622754491018
B1+P1,away,0.1,0.35,777,0.04266723765514787,0.48906048906048905
B1+D1+E0+P1,all,0.08,0.4,5991,0.04260299225775145,0.5212819228843265
D1+E0+E1+N1,draw,0.1,0.35,877,0.04246158543104973,0.28506271379703535
E0+E1,draw,0.08,0.4,403,0.04240987773594931,0.3052109181141439
SP1,draw+away,0.15,0.45,251,0.04237544382030437,0.398406374501992
E0,all,0.2,0.4,190,0.042348568876894054,0.5
D1+E0+SP1,all,0.15,0.35,1529,0.04223373572923962,0.460431654676259
N1,all,0.25,0.0,41,0.04222305607204872,0.36585365853658536
N1,all,0.25,0.35,41,0.04222305607204872,0.36585365853658536
N1,all,0.25,0.4,41,0.04222305607204872,0.36585365853658536
T1,home,0.2,0.45,117,0.04216600523610093,0.6581196581196581
B1+D1+E0+E1,draw+away,0.2,0.35,391,0.04189860383879284,0.3836317135549872
T1,home,0.25,0.45,55,0.041764245679447635,0.6909090909090909
B1+D1+E0+P1,draw+away,0.1,0.45,1478,0.04168941098889563,0.479702300405954
E1,away,0.1,0.0,366,0.04163667093585116,0.3524590163934426
B1,all,0.15,0.35,490,0.041457180465989486,0.5142857142857142
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw+away,0.2,0.45,964,0.041447027744526854,0.4242738589211618
D1+E0+SP1,all,0.15,0.0,1696,0.04134634937033925,0.42806603773584906
P1,away,0.08,0.0,747,0.041318998865008026,0.44712182061579653
SP1,draw+away,0.08,0.45,595,0.04125516303234005,0.44201680672268906
B1+D1+E0+E1,all,0.15,0.0,2029,0.04107984436664913,0.44208969935929027
T1,home,0.1,0.4,803,0.04099981975919327,0.5765877957658779
D1+E0+E1+N1,home,0.15,0.45,793,0.040960344259147866,0.5825977301387137
B1+D1+E0+P1,all,0.1,0.0,6292,0.040904072908635715,0.43420216147488877
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,all,0.15,0.45,4463,0.04090187364861812,0.5346179699753529
SP1,home,0.08,0.4,1187,0.040844066136383285,0.5897219882055602
E1,home,0.1,0.35,589,0.04081184358509349,0.5110356536502547
D1,all,0.15,0.45,317,0.04068911997880419,0.45110410094637227
B1+P1,draw+away,0.1,0.4,1014,0.04065891895050241,0.4447731755424063
E0,draw+away,0.25,0.0,35,0.04063878255880445,0.4
E0,draw+away,0.25,0.35,35,0.04063878255880445,0.4
E0,draw+away,0.25,0.4,35,0.04063878255880445,0.4
E0,draw+away,0.25,0.45,35,0.04063878255880445,0.4
E0,home,0.08,0.0,1402,0.040597790837422106,0.492867332382311
SP1,home,0.1,0.4,820,0.04050129305774704,0.5902439024390244
T1,home,0.2,0.0,133,0.040496701330029604,0.6015037593984962
E0,home,0.1,0.0,1000,0.04043197988066215,0.499
E0,home,0.08,0.45,1049,0.040185578286852354,0.5862726406101049
D1+E1,draw+away,0.15,0.45,377,0.04001188539210865,0.363395225464191
E0,home,0.1,0.45,781,0.039968904632836914,0.5851472471190781
T1,home,0.1,0.45,762,0.039912720550853854,0.5918635170603674
E0+E1,home,0.1,0.0,1624,0.03990112463862428,0.4956896551724138
D1+E1,all,0.15,0.35,811,0.03982004386468784,0.4204685573366215
B1+D1+E0+E1,home,0.1,0.35,2563,0.03968281013525639,0.537651190011705
B1+D1+E0+P1,all,0.1,0.35,5378,0.03944860811921229,0.47861658609148383
D1+E0+E1,home,0.08,0.0,3319,0.03942313538583795,0.4754444109671588
B1,all,0.08,0.45,1038,0.03941222390755616,0.5568400770712909
E0,home,0.08,0.4,1125,0.039393580588446886,0.5662222222222222
B1+D1+E0+P1,away,0.15,0.45,488,0.039382627164672085,0.5348360655737705
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw+away,0.2,0.4,988,0.03928586096519031,0.4180161943319838
D1,draw+away,0.1,0.4,387,0.03905015855208438,0.3643410852713178
E1,home,0.1,0.0,624,0.03894650466011967,0.49038461538461536
B1+D1+E0+P1,draw+away,0.15,0.35,1006,0.03890304533465011,0.3996023856858847
E1,home,0.15,0.35,173,0.03873409331307612,0.5549132947976878
B1+P1,draw+away,0.1,0.35,1299,0.03865851314495062,0.40415704387990764
D1+E1,home,0.08,0.0,1917,0.038437657585512514,0.46270213875847677
B1+P1,away,0.08,0.4,890,0.038408740728235,0.5168539325842697
D1+E0+E1,home,0.1,0.35,1961,0.03831833894189833,0.5262621111677716
D1+E0,all,0.15,0.35,992,0.038316457712732385,0.4485887096774194
D1+E1,draw,0.1,0.0,722,0.03822476578378826,0.2590027700831025
B1+D1+E0+E1,all,0.15,0.45,1577,0.03818229026608207,0.5098287888395688
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,home,0.1,0.45,6091,0.03817223144698638,0.5920210146117222
D1+E0+E1+N1,draw,0.08,0.45,353,0.03816526009222106,0.29178470254957506
D1+E0+E1+N1,draw,0.1,0.45,353,0.03816526009222106,0.29178470254957506
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,home,0.1,0.35,6855,0.03801289970229037,0.5556528081692196
D1+E0+E1,draw+away,0.2,0.45,289,0.03779620630318528,0.3806228373702422
E1,draw,0.2,0.45,56,0.037769068295897726,0.30357142857142855
D1+E0+E1,all,0.15,0.0,1525,0.03774565747249572,0.42032786885245904
B1+D1+E0+E1,home,0.08,0.0,4228,0.03770621121579612,0.4832071901608325
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw+away,0.2,0.0,1021,0.037695626474805836,0.40842311459353575
D1+E0+E1+N1,draw,0.15,0.45,344,0.03767140210788976,0.29069767441860467
E0,all,0.2,0.45,180,0.0375140462858469,0.5222222222222223
B1+D1+E0+E1,draw+away,0.2,0.0,394,0.03748372209302784,0.38071065989847713
E0,all,0.2,0.0,201,0.037465660199569976,0.47761194029850745
T1,home,0.1,0.35,843,0.03742994244768761,0.5575326215895611
D1+E0,home,0.1,0.35,1372,0.03739068717706173,0.532798833819242
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,all,0.15,0.4,4867,0.03734400302099437,0.5105814670228067
P1,draw,0.1,0.35,251,0.037337247466313714,0.2908366533864542
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,home,0.1,0.4,6484,0.03727344417595383,0.5737199259716225
D1+E0+E1,draw,0.08,0.35,1069,0.03722811930841355,0.28344246959775493
N1,all,0.15,0.4,355,0.03701091880609244,0.5267605633802817
D1+E0+SP1,home,0.1,0.35,2223,0.036986434950912354,0.5492577597840755
B1,home,0.08,0.45,681,0.03689614055461589,0.604992657856094
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw,0.08,0.45,791,0.03658546043814375,0.2996207332490518
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw,0.1,0.45,791,0.03658546043814375,0.2996207332490518
D1+E1,draw+away,0.15,0.4,439,0.03656527714658296,0.34851936218678814
B1+D1+E0+P1,draw+away,0.08,0.4,2518,0.03649884477198198,0.44281175536139794
SP1,home,0.08,0.35,1229,0.036497167645754454,0.5760781122864117
T1,home,0.08,0.45,1030,0.03639099917341121,0.5766990291262136
SP1,home,0.1,0.35,851,0.03638373806887998,0.5757931844888367
SP1,away,0.1,0.0,568,0.03634787171222424,0.3732394366197183
E0+E1,home,0.1,0.45,1302,0.0360574311427894,0.565284178187404
E1,all,0.1,0.35,1144,0.03605364537424936,0.4344405594405594
E1,home,0.08,0.35,941,0.03597908024101872,0.4952178533475027
SP1,away,0.08,0.4,543,0.035914239035415865,0.44935543278084716
E0+E1,home,0.08,0.0,2414,0.035902270566222444,0.48342999171499584
E0+E1,home,0.1,0.35,1464,0.03588731115941959,0.5314207650273224
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,all,0.15,0.35,5090,0.03586955377454059,0.4962671905697446
E0+E1,home,0.08,0.35,2134,0.03579836379043377,0.5243673851921274
D1+E0+SP1,draw+away,0.15,0.45,639,0.03568629581379402,0.40219092331768386
E0,home,0.08,0.35,1193,0.03568470893783323,0.5473595976529757
B1+D1+E0+P1,draw+away,0.15,0.0,1080,0.03567059200632146,0.38055555555555554
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw+away,0.2,0.35,1008,0.03552826768662853,0.4117063492063492
D1+E0+SP1,home,0.08,0.35,3178,0.03543158565071942,0.5478288231592197
D1+E0,all,0.15,0.4,926,0.03537826881102062,0.46652267818574517
E0,home,0.1,0.4,829,0.035334140105543116,0.5621230398069964
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,all,0.15,0.0,5463,0.035329759731023085,0.4713527365916163
D1+E0+E1,home,0.08,0.35,2890,0.03505238266474659,0.5186851211072664
D1+E0,home,0.08,0.35,1949,0.0346817750960812,0.530015392508979
D1+E1,home,0.08,0.35,1697,0.03452610075846493,0.4985268120212139
D1+E0+E1+N1,all,0.15,0.0,1944,0.03444078263510033,0.4295267489711934
D1+E0,draw+away,0.2,0.35,205,0.03422337841303553,0.37073170731707317
D1+E0+E1,away,0.25,0.35,41,0.034180004637653014,0.5365853658536586
D1+E0+E1,away,0.25,0.0,41,0.034180004637653014,0.5365853658536586
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,all,0.1,0.45,10136,0.03405639869723709,0.5426203630623521
B1,draw,0.1,0.0,313,0.03386003725992994,0.26198083067092653
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw,0.15,0.45,742,0.03376123799098163,0.29514824797843664
D1+E0+E1,draw+away,0.2,0.4,296,0.03370263178293005,0.375
B1+P1,away,0.1,0.4,700,0.03364485659938098,0.5114285714285715
B1+D1+E0+P1,all,0.08,0.35,7311,0.03364143717910678,0.47120776911503215
B1+D1+E0+E1,home,0.08,0.35,3696,0.03362747190347458,0.5257034632034632
D1+E0+E1,home,0.15,0.45,587,0.03332895338625147,0.5775127768313458
D1+E0+E1+N1,home,0.1,0.0,2889,0.033290962546072896,0.48771201107649703
E0+E1,home,0.08,0.45,1858,0.03319986009350357,0.5575888051668461
B1+D1+E0+E1,all,0.15,0.35,1890,0.03319912874130172,0.46190476190476193
T1,home,0.08,0.4,1101,0.03313766239667248,0.5567665758401453
D1+E1,all,0.15,0.4,758,0.03310577011630402,0.43535620052770446
E0,home,0.1,0.35,875,0.03306805906232246,0.5451428571428572
D1+E1,draw+away,0.1,0.4,823,0.033009997625801625,0.370595382746051
P1,draw+away,0.08,0.0,1210,0.032976194857705816,0.3776859504132231
E1,all,0.1,0.0,1346,0.03295287428001052,0.39598811292719166
E0,all,0.2,0.35,194,0.03293294513699023,0.4896907216494845
D1,home,0.08,0.35,756,0.03293018464276889,0.5026455026455027
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,home,0.08,0.0,10856,0.03288632375531416,0.502855563743552
B1,home,0.08,0.0,909,0.03262178963992268,0.5115511551155115
B1+D1+E0+E1,all,0.15,0.4,1782,0.03254344315376073,0.4781144781144781
D1+E0+SP1,home,0.08,0.4,2994,0.03232851136929863,0.5661322645290581
SP1,all,0.1,0.4,1435,0.03221578634540532,0.5059233449477352
E0+E1,home,0.08,0.4,1974,0.032090660156630056,0.5430597771023303
B1,all,0.1,0.4,939,0.031878443572751866,0.5228966986155484
D1+E0,draw+away,0.15,0.45,388,0.031821383573206984,0.40463917525773196
E1,draw,0.1,0.35,291,0.031483631654933855,0.29896907216494845
E0+E1,home,0.1,0.4,1365,0.03147531907571031,0.5487179487179488
E1,draw+away,0.08,0.0,1246,0.03146738515063001,0.30337078651685395
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw,0.1,0.4,1668,0.03138470536766308,0.29556354916067146
B1+P1,draw+away,0.08,0.35,1751,0.03127552529939136,0.3969160479725871
D1+E0+SP1,home,0.1,0.4,2099,0.03110492884794685,0.5664602191519771
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,away,0.2,0.4,577,0.031036379007195556,0.5060658578856152
D1+E0,draw,0.08,0.35,690,0.030946069611750365,0.2710144927536232
D1+E0+E1+N1,draw,0.08,0.35,1159,0.03075910334641609,0.28213977566867987
B1+D1+E0+E1,home,0.1,0.4,2372,0.030692487243412208,0.5586003372681282
E1,draw,0.08,0.4,217,0.03049784066082013,0.3087557603686636
E1,draw,0.1,0.4,214,0.030381877308004193,0.308411214953271
B1,home,0.08,0.4,738,0.030364572666825573,0.5785907859078591
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,all,0.1,0.4,11862,0.030158326334911403,0.5050581689428427
D1+E0+E1+N1,home,0.1,0.35,2542,0.03013695300087306,0.532258064516129
D1+E1,draw+away,0.08,0.4,1068,0.030135349111516958,0.38295880149812733
D1+E0+SP1,home,0.08,0.45,2751,0.030043726959079035,0.5877862595419847
B1+D1+E0+E1,home,0.1,0.45,2223,0.029976867552856976,0.5775978407557355
B1,draw,0.15,0.4,91,0.029837728384614924,0.27472527472527475
E0,all,0.15,0.0,633,0.029806977267015998,0.4549763033175355
D1+E1,home,0.15,0.4,319,0.029805648305918444,0.554858934169279
D1+E0+E1,all,0.15,0.35,1400,0.029797008261780365,0.44357142857142856
D1+E1,all,0.15,0.45,679,0.02978752788958825,0.45508100147275404
SP1,all,0.08,0.4,1956,0.029757749366865323,0.5143149284253579
D1+E0+SP1,home,0.1,0.45,1948,0.02973794263220976,0.5882956878850103
D1+E0+E1+N1,all,0.15,0.4,1680,0.029725846587847944,0.4720238095238095
E1,all,0.08,0.0,2258,0.029718278533470338,0.37821080602302926
D1+E0+SP1,all,0.08,0.45,4281,0.029692472352963385,0.5421630460172857
E1,draw+away,0.1,0.35,555,0.029508750915718713,0.35315315315315315
B1,home,0.08,0.35,806,0.02948937648397281,0.5508684863523573
B1+P1,draw,0.1,0.35,522,0.02940417052296399,0.2777777777777778
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,home,0.08,0.45,8523,0.029296253320742777,0.5762055614220345
E1,home,0.1,0.45,521,0.029163736205624652,0.5355086372360844
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,all,0.08,0.45,13554,0.029144681858219137,0.5400619743249225
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,home,0.08,0.35,9749,0.029073055950025285,0.5396450918042877
D1+E0+SP1,draw+away,0.08,0.45,1530,0.028925725199938516,0.46013071895424834
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw+away,0.08,0.45,5031,0.02883465570116146,0.47883124627310675
T1,home,0.08,0.35,1165,0.028810418159702682,0.5373390557939914
B1+P1,draw,0.15,0.0,186,0.028789018639904254,0.26881720430107525
T1,all,0.1,0.45,1187,0.028775866893022833,0.5475989890480202
SP1,draw+away,0.15,0.4,274,0.02870411785998205,0.38321167883211676
B1+D1+E0+P1,draw,0.1,0.0,1324,0.028659354379815663,0.25302114803625375
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,home,0.08,0.4,9161,0.028549875758408356,0.5577993668813448
T1,home,0.1,0.0,892,0.028491184856474307,0.5336322869955157
B1+D1+E0+P1,all,0.08,0.0,9158,0.028282219268567246,0.4107883817427386
E0,all,0.08,0.4,1937,0.02823287559433605,0.5157459989674755
D1+E0,draw+away,0.08,0.4,1302,0.02822687512959077,0.42780337941628266
E1,home,0.08,0.0,1012,0.02818873569390864,0.47035573122529645
D1+E0+E1+N1,all,0.15,0.35,1766,0.02815952372948762,0.4575311438278596
D1+E0+SP1,all,0.08,0.4,5065,0.028069093751277748,0.5050345508390918
N1,draw,0.2,0.0,37,0.027997144858577454,0.2702702702702703
D1+E0+E1+N1,home,0.08,0.0,4282,0.02794305035283304,0.4773470340962167
D1+E0+SP1,all,0.1,0.45,3164,0.027880463172773182,0.531921618204804
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,away,0.2,0.45,564,0.02780071677271963,0.5124113475177305
B1,all,0.1,0.35,1176,0.027766103356946164,0.46683673469387754
E1,away,0.1,0.35,264,0.027688060641352857,0.4128787878787879
SP1,away,0.15,0.0,196,0.027668108393214763,0.40816326530612246
D1+E0+E1,all,0.15,0.4,1325,0.027507929298256323,0.4573584905660377
D1+E0,all,0.15,0.45,813,0.027346668851545377,0.4932349323493235
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,away,0.2,0.35,587,0.027336335027106418,0.4991482112436116
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,away,0.08,0.45,4240,0.027310636549360112,0.5122641509433963
E1,draw+away,0.1,0.4,436,0.027079927734822568,0.3761467889908257
T1,all,0.08,0.45,1534,0.027059487997221358,0.5430247718383312
D1+E0,all,0.08,0.4,3109,0.026963750075984585,0.4991958829205532
B1+D1+E0+P1,draw+away,0.1,0.4,2051,0.026879155023425756,0.4232081911262799
N1,draw,0.08,0.4,54,0.026866709040440105,0.2962962962962963
N1,draw,0.1,0.4,54,0.026866709040440105,0.2962962962962963
B1+P1,away,0.08,0.0,1348,0.026813106631286245,0.4013353115727003
B1+D1+E0+E1,draw,0.08,0.35,1436,0.02635698355721906,0.2764623955431755
D1+E1,all,0.1,0.35,2219,0.026297975485581677,0.42000901306895
D1+E0,home,0.08,0.4,1807,0.026214278008654928,0.5506364139457665
D1+E0+SP1,draw+away,0.15,0.4,754,0.026202137661163555,0.3793103448275862
D1+E0,draw+away,0.2,0.0,208,0.026173703987870934,0.36538461538461536
SP1,away,0.08,0.35,580,0.02616441894266306,0.43448275862068964
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw+away,0.1,0.45,4045,0.02613888551685732,0.46823238566131026
B1+D1+E0+E1,home,0.08,0.4,3394,0.026009532329400172,0.547142015321155
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,all,0.1,0.35,13431,0.02574939356957752,0.4739781103417467
E1,draw+away,0.1,0.0,722,0.025736315580469373,0.314404432132964
B1+D1+E0+P1,away,0.08,0.45,1538,0.025686181557597432,0.5312093628088427
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,away,0.2,0.0,589,0.025662061825797104,0.49745331069609505
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw,0.08,0.4,1744,0.02562448534689842,0.29357798165137616
E0,all,0.08,0.45,1613,0.02559401110799736,0.5567265964042157
E1,all,0.1,0.4,972,0.025576574390121617,0.45987654320987653
D1+E0+E1,all,0.15,0.45,1175,0.025183571612738317,0.4825531914893617
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,all,0.08,0.4,15872,0.024967373023750378,0.5041582661290323
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,all,0.1,0.0,15686,0.02489901274341483,0.42942751498151216
D1+E0+SP1,all,0.1,0.4,3751,0.024863623603528142,0.49266862170087977
D1+E0,draw+away,0.15,0.4,480,0.02485235959521646,0.3770833333333333
D1,all,0.08,0.4,1172,0.0247539961142158,0.4718430034129693
B1+D1+E0+E1,all,0.1,0.45,3566,0.02472293546101472,0.5238362310712282
D1+E0,home,0.1,0.4,1279,0.02470445959179109,0.5512118842845973
D1+E0+E1,home,0.1,0.4,1815,0.024671543560437586,0.5443526170798898
B1,away,0.1,0.45,234,0.024651894468948256,0.49572649572649574
D1+E0+E1+N1,home,0.08,0.35,3701,0.024599921636920798,0.5244528505809241
E1,home,0.1,0.4,536,0.024581905726838518,0.5279850746268657
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw+away,0.15,0.45,2173,0.02450673140370456,0.43718361711919007
D1+E0+E1,home,0.08,0.4,2656,0.024503068862562354,0.5384036144578314
E1,away,0.1,0.4,222,0.024326466158868694,0.44144144144144143
B1+D1+E0+E1,all,0.1,0.4,4227,0.024225385512912645,0.48734326945824463
D1+E0,home,0.15,0.45,425,0.024170868535989425,0.5741176470588235
D1+E0+SP1,draw+away,0.1,0.45,1216,0.02412693867419015,0.44161184210526316
SP1,all,0.1,0.0,1900,0.02407305114923612,0.42736842105263156
B1+D1+E0+E1,draw+away,0.15,0.45,734,0.02400740372989409,0.3978201634877384
SP1,all,0.1,0.35,1591,0.023825410851678146,0.47894406033940917
B1,all,0.08,0.0,2003,0.023814899845998085,0.39840239640539193
D1+E0+E1+N1,all,0.15,0.45,1512,0.023745621016365126,0.4933862433862434
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,away,0.1,0.45,3254,0.023727254496562197,0.509219422249539
N1,all,0.15,0.0,419,0.023583344936013013,0.4630071599045346
B1+P1,draw+away,0.08,0.0,2304,0.023421622122256493,0.3428819444444444
B1,draw+away,0.1,0.0,701,0.02337925843385214,0.3252496433666191
E1,all,0.08,0.35,1800,0.023174854577015257,0.42055555555555557
D1+E0+E1,all,0.08,0.4,4536,0.023054205406336382,0.4852292768959436
B1+D1+E0+E1,home,0.08,0.45,3133,0.022811011592023266,0.5649537184806894
B1+D1+E0+E1,all,0.08,0.4,5743,0.022792662503513243,0.4913808114226014
E0+E1,all,0.1,0.4,2451,0.022771754554572077,0.4851081191350469
N1,all,0.15,0.35,366,0.022699029114104173,0.5109289617486339
D1+E1,draw+away,0.1,0.45,621,0.02266795132664188,0.3896940418679549
D1+E1,all,0.1,0.0,2744,0.02251542058110109,0.3717201166180758
SP1,all,0.08,0.0,2783,0.022507202427151617,0.42112827883578874
D1,draw,0.08,0.0,553,0.022503219138889256,0.2314647377938517
E0+E1,all,0.08,0.4,3364,0.02245117840234214,0.48989298454221164
SP1,all,0.08,0.35,2230,0.022428546538687148,0.48251121076233183
D1+E1,all,0.1,0.4,1809,0.022173333511258355,0.4571586511885019
B1,draw,0.1,0.35,271,0.02215602983086753,0.2656826568265683
B1,all,0.08,0.4,1207,0.02195248995106312,0.5144987572493787
D1+E0,draw+away,0.08,0.45,935,0.021871818967657358,0.4716577540106952
E1,home,0.08,0.45,809,0.021866232081551237,0.5203955500618047
D1+E0+E1,all,0.1,0.4,3288,0.021688416742237072,0.4771897810218978
D1+E0+E1,draw+away,0.2,0.35,302,0.02162467665690785,0.3675496688741722
B1+D1+E0+E1,all,0.1,0.0,6022,0.021612313048134095,0.402524078379276
D1+E1,draw+away,0.08,0.45,791,0.021610195497146576,0.404551201011378
B1,away,0.08,0.45,304,0.021593025310590166,0.4901315789473684
B1+D1+E0+E1,all,0.1,0.35,5031,0.021566429423674732,0.44841979725700654
T1,home,0.08,0.0,1245,0.02151970237006923,0.5124497991967871
E0+E1,draw,0.1,0.35,540,0.0214737960720988,0.28888888888888886
B1,draw,0.08,0.4,120,0.021396930826549834,0.275
B1,draw,0.1,0.4,120,0.021396930826549834,0.275
B1,draw,0.08,0.0,493,0.021350695489234142,0.25557809330628806
E0,all,0.1,0.4,1479,0.02113542637768557,0.5016903313049358
B1+D1+E0+E1,all,0.08,0.45,4845,0.021053052695310166,0.5240454076367389
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,away,0.15,0.45,1431,0.020877936514895102,0.5108315863032844
SP1,draw+away,0.15,0.35,290,0.020776927549257498,0.3724137931034483
D1+E1,home,0.15,0.45,302,0.020707485479901155,0.5695364238410596
SP1,all,0.15,0.0,606,0.02068026591308945,0.43564356435643564
D1+E0+E1,draw+away,0.08,0.4,1880,0.02061376230413589,0.4101063829787234
E0+E1,all,0.1,0.35,2780,0.020564703240245133,0.45755395683453237
D1+E0+E1,home,0.1,0.45,1700,0.02051372524283353,0.5611764705882353
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,all,0.08,0.35,18868,0.020459732579654197,0.4653381386474454
E0,all,0.15,0.4,567,0.020441472892672872,0.48677248677248675
B1+D1+E0+E1+F1+I1+N1+P1+SP1+T1,draw,0.15,0.4,933,0.020348469368225045,0.2872454448017149
E0,all,0.1,0.45,1216,0.020310809494130805,0.5476973684210527
